condition,session,b1,b2,r1,r2,schedule_r1,schedule_r2,PID
1,734,171,604,1,9,1,9,P02
1,735,91,367,1,11,1,9,P02
1,736,213,307,1,7,1,9,P02
1,737,375,580,1,3,1,9,P02
1,738,111,326,1,4,1,9,P02
1,739,87,718,1,8,1,9,P02
1,740,406,321,1,1,1,9,P02
1,741,123,428,1,12,1,9,P02
1,742,450,114,1,1,1,9,P02
1,743,542,82,1,1,1,9,P02
1,744,276,397,1,7,1,9,P02
1,745,190,307,1,7,1,9,P02
1,746,21,456,1,7,1,9,P02
1,747,121,703,1,9,1,9,P02
1,748,412,107,1,1,1,9,P02
1,749,168,632,1,6,1,9,P02
1,750,404,209,1,5,1,9,P02
1,751,46,811,1,7,1,9,P02
1,752,38,916,1,17,1,9,P02
1,753,54,476,1,11,1,9,P02
1,754,410,270,1,4,1,9,P02
1,755,366,345,1,5,1,9,P02
1,756,129,375,1,5,1,9,P02
1,757,657,312,1,1,1,9,P02
1,758,285,424,1,6,1,9,P02
1,759,133,720,1,1,1,9,P02
1,760,449,442,1,5,1,9,P02
1,761,42,693,1,8,1,9,P02
1,762,170,243,1,8,1,9,P02
1,763,433,134,1,2,1,9,P02
1,764,337,353,1,7,1,9,P02
1,765,179,414,1,10,1,9,P02
1,766,204,344,1,5,1,9,P02
1,767,79,363,1,8,1,9,P02
1,768,149,800,1,13,1,9,P02
1,769,165,293,1,11,1,9,P02
1,770,126,415,1,4,1,9,P02
1,771,492,92,1,1,1,9,P02
1,772,100,799,1,6,1,9,P02
1,773,275,378,1,4,1,9,P02
1,774,294,165,1,2,1,9,P02
1,775,579,397,1,4,1,9,P02
1,776,424,441,2,6,1,9,P02
1,777,193,372,1,6,1,9,P02
1,778,356,415,1,2,1,9,P02
1,779,33,717,1,17,1,9,P02
1,780,222,222,1,6,1,9,P02
1,781,453,494,1,4,1,9,P02
1,782,111,701,1,6,1,9,P02
1,783,245,417,1,8,1,9,P02
1,784,59,383,1,13,1,9,P02
1,785,255,727,1,4,1,9,P02
1,786,291,200,1,4,1,9,P02
1,787,101,645,1,8,1,9,P02
1,788,220,545,1,6,1,9,P02
1,789,298,290,1,3,1,9,P02
1,790,84,685,1,7,1,9,P02
1,791,434,333,1,5,1,9,P02
1,792,341,623,2,5,1,9,P02
1,793,220,529,1,7,1,9,P02
1,794,160,323,1,5,1,9,P02
1,795,347,212,1,4,1,9,P02
1,796,484,196,1,3,1,9,P02
1,797,92,429,1,5,1,9,P02
1,798,310,617,1,10,1,9,P02
1,799,25,833,1,9,1,9,P02
1,800,266,632,1,10,1,9,P02
1,801,30,841,1,10,1,9,P02
1,802,469,243,1,2,1,9,P02
1,803,163,517,1,5,1,9,P02
1,804,42,534,1,5,1,9,P02
1,805,503,312,1,8,1,9,P02
1,806,213,339,2,8,1,9,P02
1,807,123,743,1,11,1,9,P02
1,808,342,466,1,7,1,9,P02
1,809,51,870,1,13,1,9,P02
1,810,305,287,1,1,1,9,P02
1,811,85,534,1,7,1,9,P02
1,812,182,552,1,7,1,9,P02
1,813,130,394,1,5,1,9,P02
1,814,122,495,1,5,1,9,P02
1,815,24,748,1,12,1,9,P02
1,816,295,622,1,5,1,9,P02
1,817,77,722,1,6,1,9,P02
1,818,180,609,1,8,1,9,P02
1,819,225,595,1,4,1,9,P02
1,820,134,472,1,4,1,9,P02
1,821,17,494,1,8,1,9,P02
1,822,247,567,1,6,1,9,P02
1,823,140,520,1,7,1,9,P02
1,824,113,596,1,6,1,9,P02
1,825,152,403,1,7,1,9,P02
1,826,109,504,1,7,1,9,P02
1,827,245,399,1,4,1,9,P02
1,828,557,334,1,7,1,9,P02
1,829,149,457,1,5,1,9,P02
1,830,353,253,1,3,1,9,P02
1,831,96,368,1,10,1,9,P02
1,832,298,205,1,1,1,9,P02
1,833,520,408,1,4,1,9,P02
1,834,509,241,1,5,1,9,P02
1,835,334,521,1,9,1,9,P02
1,836,114,439,1,6,1,9,P02
1,837,74,553,1,11,1,9,P02
1,838,350,192,1,2,1,9,P02
1,839,40,688,1,8,1,9,P02
1,840,159,836,1,6,1,9,P02
1,841,251,513,1,7,1,9,P02
1,842,221,345,1,2,1,9,P02
1,843,66,536,1,10,1,9,P02
1,844,342,365,2,6,1,9,P02
1,845,611,151,1,1,1,9,P02
1,846,143,506,1,10,1,9,P02
1,847,657,246,1,2,1,9,P02
1,848,348,474,1,8,1,9,P02
1,849,429,363,1,6,1,9,P02
1,850,376,462,1,4,1,9,P02
1,851,363,410,1,4,1,9,P02
1,852,205,344,2,7,1,9,P02
1,853,102,556,1,10,1,9,P02
1,854,534,307,1,6,1,9,P02
1,855,674,282,1,2,1,9,P02
1,856,74,911,1,9,1,9,P02
1,857,623,339,3,2,1,9,P02
1,858,202,237,1,4,1,9,P02
1,859,103,706,1,7,1,9,P02
1,860,557,297,1,6,1,9,P02
1,861,99,677,1,8,1,9,P02
1,862,717,205,1,3,1,9,P02
1,863,383,184,1,1,1,9,P02
1,864,454,333,2,3,1,9,P02
1,865,376,615,2,3,1,9,P02
1,866,328,588,1,6,1,9,P02
1,867,390,338,1,4,1,9,P02
1,868,359,185,1,4,1,9,P02
1,869,161,662,1,6,1,9,P02
1,870,138,499,1,8,1,9,P02
1,871,279,695,1,10,1,9,P02
1,872,155,461,1,9,1,9,P02
1,873,101,426,1,1,1,9,P02
1,874,182,738,1,5,1,9,P02
1,875,59,792,1,9,1,9,P02
1,876,49,425,2,9,1,9,P02
1,877,122,312,1,9,1,9,P02
1,878,170,653,1,3,1,9,P02
1,879,270,518,1,2,1,9,P02
1,880,178,289,1,7,1,9,P02
1,881,303,319,1,5,1,9,P02
1,882,215,199,1,5,1,9,P02
1,883,274,293,1,7,1,9,P02
1,884,91,481,1,9,1,9,P02
1,885,627,321,1,5,1,9,P02
1,886,110,626,1,14,1,9,P02
1,887,111,515,1,6,1,9,P02
1,888,36,872,1,10,1,9,P02
1,889,87,569,1,15,1,9,P02
1,890,132,457,1,7,1,9,P02
1,891,418,575,1,7,1,9,P02
1,892,588,331,1,2,1,9,P02
1,893,295,268,1,3,1,9,P02
1,894,744,129,1,2,1,9,P02
1,895,207,485,1,8,1,9,P02
1,896,648,308,1,1,1,9,P02
1,897,19,387,2,6,1,9,P02
1,898,334,249,1,3,1,9,P02
1,899,207,494,1,4,1,9,P02
1,900,37,491,1,14,1,9,P02
1,901,252,603,2,10,1,9,P02
1,902,133,468,1,11,1,9,P02
1,903,52,431,1,6,1,9,P02
1,904,43,430,1,8,1,9,P02
1,905,258,494,1,7,1,9,P02
1,906,190,429,2,9,1,9,P02
1,907,123,502,1,7,1,9,P02
1,908,219,675,1,12,1,9,P02
1,909,51,396,1,4,1,9,P02
1,910,193,245,1,3,1,9,P02
1,911,362,146,1,4,1,9,P02
1,912,236,311,1,5,1,9,P02
1,913,36,379,1,9,1,9,P02
1,914,176,465,1,8,1,9,P02
1,915,305,391,1,3,1,9,P02
1,916,412,363,1,3,1,9,P02
1,917,372,367,1,6,1,9,P02
1,918,281,544,1,7,1,9,P02
1,919,205,313,1,3,1,9,P02
1,920,380,264,1,6,1,9,P02
1,921,183,621,1,12,1,9,P02
1,922,18,824,1,6,1,9,P02
1,923,203,378,1,8,1,9,P02
1,924,178,269,1,6,1,9,P02
1,925,304,508,1,7,1,9,P02
1,926,201,711,1,4,1,9,P02
1,927,282,348,1,3,1,9,P02
1,928,136,583,1,5,1,9,P02
1,929,595,255,1,4,1,9,P02
1,930,237,456,1,5,1,9,P02
1,931,516,348,1,6,1,9,P02
1,932,249,720,1,6,1,9,P02
1,933,32,509,1,6,1,9,P02
1,934,644,196,1,1,1,9,P02
1,935,96,408,1,9,1,9,P02
1,936,51,565,1,10,1,9,P02
1,937,452,82,2,1,1,9,P02
1,938,455,378,1,4,1,9,P02
1,939,212,552,1,8,1,9,P02
1,940,256,394,1,4,1,9,P02
1,941,184,238,2,5,1,9,P02
1,942,13,453,1,13,1,9,P02
1,943,51,547,1,10,1,9,P02
1,944,66,632,1,7,1,9,P02
1,945,51,666,1,6,1,9,P02
1,946,56,463,1,13,1,9,P02
1,947,479,496,1,3,1,9,P02
1,948,39,846,1,9,1,9,P02
1,949,187,803,1,2,1,9,P02
1,950,32,513,1,11,1,9,P02
1,951,153,461,1,4,1,9,P02
1,952,161,484,1,6,1,9,P02
1,953,262,583,1,13,1,9,P02
1,954,407,548,1,5,1,9,P02
1,955,62,370,1,7,1,9,P02
1,956,508,255,1,2,1,9,P02
1,957,153,380,1,11,1,9,P02
1,958,221,432,1,6,1,9,P02
1,959,209,560,1,7,1,9,P02
1,960,215,761,1,5,1,9,P02
1,961,82,625,1,8,1,9,P02
1,962,152,354,1,5,1,9,P02
1,963,338,233,1,1,1,9,P02
1,964,244,207,1,4,1,9,P02
1,965,630,278,2,2,1,9,P02
1,966,819,165,1,1,1,9,P02
1,967,193,701,2,2,1,9,P02
1,968,376,241,1,3,1,9,P02
1,969,177,228,1,6,1,9,P02
1,970,376,248,1,1,1,9,P02
1,971,374,195,1,4,1,9,P02
1,972,245,732,1,6,1,9,P02
1,973,176,595,1,5,1,9,P02
1,974,141,802,1,8,1,9,P02
1,975,377,419,1,3,1,9,P02
1,976,273,507,1,7,1,9,P02
1,977,138,514,1,8,1,9,P02
1,978,254,567,1,8,1,9,P02
1,979,30,599,1,9,1,9,P02
1,980,78,889,1,6,1,9,P02
1,981,623,324,1,4,1,9,P02
1,982,332,85,1,5,1,9,P02
1,983,586,306,1,4,1,9,P02
1,984,29,707,1,4,1,9,P02
1,985,205,445,1,8,1,9,P02
1,986,536,452,1,5,1,9,P02
1,987,148,592,1,2,1,9,P02
1,988,48,511,1,5,1,9,P02
1,989,54,362,1,10,1,9,P02
1,990,653,330,1,1,1,9,P02
1,991,102,626,1,8,1,9,P02
1,992,69,490,1,11,1,9,P02
1,993,135,722,1,8,1,9,P02
1,994,28,452,1,10,1,9,P02
1,995,112,369,1,6,1,9,P02
1,996,81,502,1,11,1,9,P02
1,997,88,786,1,8,1,9,P02
1,998,48,600,1,14,1,9,P02
1,999,256,183,1,8,1,9,P02
1,1000,200,411,1,5,1,9,P02
2,1,619,59,1,1,1,3,P02
2,2,504,129,1,1,1,3,P02
2,3,183,302,1,4,1,3,P02
2,4,289,645,1,3,1,3,P02
2,5,342,439,1,4,1,3,P02
2,6,360,502,1,1,1,3,P02
2,7,144,314,1,1,1,3,P02
2,8,327,317,4,1,1,3,P02
2,9,82,480,1,1,1,3,P02
2,10,114,479,1,2,1,3,P02
2,11,602,296,1,1,1,3,P02
2,12,84,821,1,1,1,3,P02
2,13,171,642,1,6,1,3,P02
2,14,269,364,1,4,1,3,P02
2,15,92,681,1,3,1,3,P02
2,16,545,419,1,2,1,3,P02
2,17,207,476,2,3,1,3,P02
2,18,524,255,1,2,1,3,P02
2,19,171,511,1,1,1,3,P02
2,20,416,54,1,1,1,3,P02
2,21,264,256,1,2,1,3,P02
2,22,101,519,1,4,1,3,P02
2,23,191,571,1,2,1,3,P02
2,24,588,226,2,1,1,3,P02
2,25,552,194,1,1,1,3,P02
2,26,548,279,1,1,1,3,P02
2,27,528,61,1,1,1,3,P02
2,28,379,408,1,1,1,3,P02
2,29,674,211,1,2,1,3,P02
2,30,82,342,1,3,1,3,P02
2,31,220,453,1,8,1,3,P02
2,32,262,434,1,2,1,3,P02
2,33,331,159,1,2,1,3,P02
2,34,520,246,1,1,1,3,P02
2,35,153,381,1,1,1,3,P02
2,36,513,285,1,2,1,3,P02
2,37,202,392,2,5,1,3,P02
2,38,367,458,1,3,1,3,P02
2,39,367,311,1,1,1,3,P02
2,40,98,541,1,1,1,3,P02
2,41,45,792,1,1,1,3,P02
2,42,72,748,1,4,1,3,P02
2,43,286,491,1,5,1,3,P02
2,44,418,111,1,1,1,3,P02
2,45,800,176,1,1,1,3,P02
2,46,120,791,1,7,1,3,P02
2,47,515,227,1,2,1,3,P02
2,48,141,424,1,1,1,3,P02
2,49,128,702,1,1,1,3,P02
2,50,547,130,1,1,1,3,P02
2,51,274,608,1,3,1,3,P02
2,52,355,612,1,1,1,3,P02
2,53,725,249,2,1,1,3,P02
2,54,256,212,3,1,1,3,P02
2,55,431,153,1,2,1,3,P02
2,56,319,356,1,2,1,3,P02
2,57,663,336,2,1,1,3,P02
2,58,553,243,1,1,1,3,P02
2,59,251,613,1,5,1,3,P02
2,60,144,410,1,1,1,3,P02
2,61,89,639,1,3,1,3,P02
2,62,358,518,1,1,1,3,P02
2,63,410,111,1,1,1,3,P02
2,64,197,326,1,1,1,3,P02
2,65,380,519,1,1,1,3,P02
2,66,75,465,1,1,1,3,P02
2,67,636,344,1,1,1,3,P02
2,68,313,166,1,1,1,3,P02
2,69,119,298,1,1,1,3,P02
2,70,89,579,1,5,1,3,P02
2,71,245,704,1,1,1,3,P02
2,72,155,711,1,4,1,3,P02
2,73,294,228,1,6,1,3,P02
2,74,104,788,1,1,1,3,P02
2,75,235,297,2,1,1,3,P02
2,76,567,376,1,1,1,3,P02
2,77,497,482,1,1,1,3,P02
2,78,412,488,1,3,1,3,P02
2,79,109,402,1,1,1,3,P02
2,80,677,65,1,2,1,3,P02
2,81,508,133,1,1,1,3,P02
2,82,185,688,2,3,1,3,P02
2,83,159,322,1,3,1,3,P02
2,84,300,518,1,1,1,3,P02
2,85,154,282,1,3,1,3,P02
2,86,418,374,2,2,1,3,P02
2,87,299,418,1,2,1,3,P02
2,88,341,570,2,2,1,3,P02
2,89,542,198,1,1,1,3,P02
2,90,248,576,1,3,1,3,P02
2,91,332,176,1,1,1,3,P02
2,92,365,395,1,1,1,3,P02
2,93,62,789,1,1,1,3,P02
2,94,117,684,1,3,1,3,P02
2,95,396,117,1,1,1,3,P02
2,96,251,469,1,1,1,3,P02
2,97,681,278,1,1,1,3,P02
2,98,145,522,1,4,1,3,P02
2,99,570,246,1,1,1,3,P02
2,100,368,628,1,3,1,3,P02
2,101,391,222,1,1,1,3,P02
2,102,454,238,1,1,1,3,P02
2,103,365,577,1,1,1,3,P02
2,104,56,657,1,4,1,3,P02
2,105,357,369,1,1,1,3,P02
2,106,201,422,1,1,1,3,P02
2,107,110,530,1,5,1,3,P02
2,108,492,98,1,1,1,3,P02
2,109,272,372,1,1,1,3,P02
2,110,114,421,1,3,1,3,P02
2,111,461,311,1,2,1,3,P02
2,112,144,335,1,3,1,3,P02
2,113,383,68,2,1,1,3,P02
2,114,495,340,1,3,1,3,P02
2,115,245,342,1,2,1,3,P02
2,116,549,292,1,3,1,3,P02
2,117,272,231,1,1,1,3,P02
2,118,10,737,1,4,1,3,P02
2,119,438,457,1,2,1,3,P02
2,120,410,432,1,1,1,3,P02
2,121,466,164,1,1,1,3,P02
2,122,362,501,1,1,1,3,P02
2,123,44,640,1,1,1,3,P02
2,124,121,815,1,3,1,3,P02
2,125,245,493,1,3,1,3,P02
2,126,854,100,1,1,1,3,P02
2,127,440,299,1,1,1,3,P02
2,128,64,655,1,2,1,3,P02
2,129,342,271,1,2,1,3,P02
2,130,57,488,1,1,1,3,P02
2,131,133,555,1,2,1,3,P02
2,132,298,613,2,3,1,3,P02
2,133,353,625,1,2,1,3,P02
2,134,171,582,1,3,1,3,P02
2,135,223,405,1,1,1,3,P02
2,136,305,313,1,1,1,3,P02
2,137,256,499,1,3,1,3,P02
2,138,408,411,2,1,1,3,P02
2,139,121,693,1,4,1,3,P02
2,140,686,294,1,1,1,3,P02
2,141,364,326,1,1,1,3,P02
2,142,105,546,1,2,1,3,P02
2,143,253,504,1,1,1,3,P02
2,144,66,506,1,1,1,3,P02
2,145,58,377,1,5,1,3,P02
2,146,203,563,1,2,1,3,P02
2,147,79,896,1,2,1,3,P02
2,148,335,514,1,1,1,3,P02
2,149,18,666,1,1,1,3,P02
2,150,64,548,1,2,1,3,P02
2,151,170,390,2,1,1,3,P02
2,152,461,49,4,1,1,3,P02
2,153,390,355,1,2,1,3,P02
2,154,130,346,1,3,1,3,P02
2,155,573,141,1,1,1,3,P02
2,156,235,384,1,1,1,3,P02
2,157,280,243,1,3,1,3,P02
2,158,331,396,1,1,1,3,P02
2,159,21,497,1,2,1,3,P02
2,160,301,607,1,1,1,3,P02
2,161,303,158,1,1,1,3,P02
2,162,258,669,1,1,1,3,P02
2,163,23,446,1,4,1,3,P02
2,164,162,498,1,1,1,3,P02
2,165,63,510,1,5,1,3,P02
2,166,399,478,1,2,1,3,P02
2,167,19,608,1,10,1,3,P02
2,168,285,630,1,3,1,3,P02
2,169,25,422,1,2,1,3,P02
2,170,319,212,1,3,1,3,P02
2,171,275,226,1,1,1,3,P02
2,172,92,650,1,1,1,3,P02
2,173,172,679,1,2,1,3,P02
2,174,575,122,1,1,1,3,P02
2,175,249,402,1,3,1,3,P02
2,176,600,340,1,2,1,3,P02
2,177,421,211,1,1,1,3,P02
2,178,366,598,1,1,1,3,P02
2,179,232,350,1,1,1,3,P02
2,180,562,119,1,1,1,3,P02
2,181,180,227,1,1,1,3,P02
2,182,156,389,1,1,1,3,P02
2,183,407,297,1,1,1,3,P02
2,184,345,305,1,1,1,3,P02
2,185,716,57,1,1,1,3,P02
2,186,310,257,1,2,1,3,P02
2,187,279,645,1,2,1,3,P02
2,188,558,219,1,1,1,3,P02
2,189,136,832,1,4,1,3,P02
2,190,253,198,1,1,1,3,P02
2,191,184,282,1,2,1,3,P02
2,192,225,229,1,1,1,3,P02
2,193,254,259,1,1,1,3,P02
2,194,621,226,1,1,1,3,P02
2,195,162,324,1,2,1,3,P02
2,196,340,522,2,3,1,3,P02
2,197,162,457,1,1,1,3,P02
2,198,297,213,2,1,1,3,P02
2,199,34,454,1,1,1,3,P02
2,200,187,256,1,2,1,3,P02
2,201,257,283,1,4,1,3,P02
2,202,434,547,1,2,1,3,P02
2,203,272,239,2,1,1,3,P02
2,204,266,403,1,1,1,3,P02
2,205,169,791,1,1,1,3,P02
2,206,523,325,1,2,1,3,P02
2,207,109,858,1,1,1,3,P02
2,208,110,488,1,4,1,3,P02
2,209,357,194,1,4,1,3,P02
2,210,298,285,1,1,1,3,P02
2,211,335,338,1,1,1,3,P02
2,212,33,512,1,2,1,3,P02
2,213,213,708,1,4,1,3,P02
2,214,616,177,1,1,1,3,P02
2,215,101,360,1,2,1,3,P02
2,216,505,170,1,1,1,3,P02
2,217,754,139,1,1,1,3,P02
2,218,623,222,1,1,1,3,P02
2,219,344,256,1,2,1,3,P02
2,220,432,422,1,1,1,3,P02
2,221,318,266,1,1,1,3,P02
2,222,379,534,1,1,1,3,P02
2,223,71,596,1,5,1,3,P02
2,224,752,65,2,1,1,3,P02
2,225,402,484,1,2,1,3,P02
2,226,241,391,1,1,1,3,P02
2,227,134,552,1,1,1,3,P02
2,228,479,378,1,1,1,3,P02
2,229,273,350,1,2,1,3,P02
2,230,407,322,1,1,1,3,P02
2,231,277,392,1,2,1,3,P02
2,232,196,442,1,2,1,3,P02
2,233,295,496,1,1,1,3,P02
2,234,191,497,1,1,1,3,P02
2,235,79,344,1,2,1,3,P02
2,236,236,429,1,1,1,3,P02
2,237,558,212,1,1,1,3,P02
2,238,45,520,1,1,1,3,P02
2,239,184,625,1,3,1,3,P02
2,240,219,608,1,2,1,3,P02
2,241,425,528,1,1,1,3,P02
2,242,379,197,1,1,1,3,P02
2,243,216,230,1,6,1,3,P02
2,244,424,76,1,1,1,3,P02
2,245,175,782,1,1,1,3,P02
2,246,93,884,1,4,1,3,P02
2,247,269,425,1,2,1,3,P02
2,248,563,185,1,2,1,3,P02
2,249,362,75,1,1,1,3,P02
2,250,438,355,1,3,1,3,P02
2,251,342,204,1,2,1,3,P02
2,252,411,408,1,5,1,3,P02
2,253,320,525,2,3,1,3,P02
2,254,407,416,1,4,1,3,P02
2,255,242,246,1,3,1,3,P02
2,256,199,476,1,1,1,3,P02
2,257,100,458,1,3,1,3,P02
2,258,266,421,1,2,1,3,P02
2,259,177,356,1,2,1,3,P02
2,260,171,782,1,3,1,3,P02
2,261,128,491,1,1,1,3,P02
2,262,239,659,1,1,1,3,P02
2,263,574,401,1,4,1,3,P02
2,264,342,634,1,1,1,3,P02
2,265,62,372,1,2,1,3,P02
2,266,291,284,1,1,1,3,P02
2,267,132,271,1,1,1,3,P02
2,268,277,276,1,2,1,3,P02
2,269,192,394,1,1,1,3,P02
2,270,651,300,1,2,1,3,P02
2,271,45,384,1,4,1,3,P02
2,272,738,111,2,1,1,3,P02
2,273,398,251,1,1,1,3,P02
2,274,518,90,2,1,1,3,P02
2,275,186,314,1,2,1,3,P02
2,276,263,186,1,1,1,3,P02
2,277,203,306,1,2,1,3,P02
2,278,215,252,1,1,1,3,P02
2,279,584,262,1,1,1,3,P02
2,280,674,302,1,3,1,3,P02
2,281,62,781,1,1,1,3,P02
2,282,522,230,1,1,1,3,P02
2,283,142,703,1,3,1,3,P02
2,284,108,862,1,2,1,3,P02
2,285,148,784,1,4,1,3,P02
2,286,241,218,1,1,1,3,P02
2,287,125,748,1,6,1,3,P02
2,288,280,269,1,2,1,3,P02
2,289,305,118,2,1,1,3,P02
2,290,126,475,1,1,1,3,P02
2,291,138,741,1,2,1,3,P02
2,292,300,453,1,1,1,3,P02
2,293,418,345,1,1,1,3,P02
2,294,637,145,1,1,1,3,P02
2,295,302,284,1,1,1,3,P02
2,296,320,105,1,1,1,3,P02
2,297,273,655,1,1,1,3,P02
2,298,84,390,1,4,1,3,P02
2,299,506,52,1,1,1,3,P02
2,300,796,170,1,1,1,3,P02
2,301,165,248,1,1,1,3,P02
2,302,385,314,1,1,1,3,P02
2,303,210,721,1,1,1,3,P02
2,304,105,607,1,1,1,3,P02
2,305,55,440,1,2,1,3,P02
2,306,363,452,1,2,1,3,P02
2,307,37,425,1,1,1,3,P02
2,308,423,433,1,3,1,3,P02
2,309,162,772,1,2,1,3,P02
2,310,543,204,1,1,1,3,P02
2,311,218,261,1,3,1,3,P02
2,312,178,464,1,2,1,3,P02
2,313,354,311,1,1,1,3,P02
2,314,133,576,1,5,1,3,P02
2,315,153,323,1,1,1,3,P02
2,316,179,581,1,5,1,3,P02
2,317,160,256,1,2,1,3,P02
2,318,663,153,1,1,1,3,P02
2,319,636,193,1,1,1,3,P02
2,320,365,440,1,1,1,3,P02
2,321,712,125,1,1,1,3,P02
2,322,25,788,1,2,1,3,P02
2,323,31,431,1,5,1,3,P02
2,324,135,397,1,3,1,3,P02
2,325,154,258,1,1,1,3,P02
2,326,655,173,2,1,1,3,P02
2,327,679,186,1,2,1,3,P02
2,328,330,353,1,1,1,3,P02
2,329,93,460,1,5,1,3,P02
2,330,23,450,1,2,1,3,P02
2,331,426,560,1,2,1,3,P02
2,332,53,544,1,1,1,3,P02
2,333,205,499,1,1,1,3,P02
2,334,286,417,1,2,1,3,P02
2,335,436,164,1,1,1,3,P02
2,336,366,397,1,1,1,3,P02
2,337,255,654,1,3,1,3,P02
2,338,440,336,1,1,1,3,P02
2,339,290,127,1,1,1,3,P02
2,340,286,600,1,1,1,3,P02
2,341,58,532,1,1,1,3,P02
2,342,161,285,1,1,1,3,P02
2,343,584,404,1,1,1,3,P02
2,344,275,425,1,3,1,3,P02
2,345,314,444,1,4,1,3,P02
2,346,245,725,1,1,1,3,P02
2,347,76,741,1,1,1,3,P02
2,348,244,388,2,1,1,3,P02
2,349,167,262,1,1,1,3,P02
2,350,323,100,2,1,1,3,P02
2,351,964,24,1,1,1,3,P02
2,352,262,147,1,2,1,3,P02
2,353,272,684,1,1,1,3,P02
2,354,209,542,1,1,1,3,P02
2,355,276,185,1,1,1,3,P02
2,356,404,180,1,2,1,3,P02
2,357,520,349,1,1,1,3,P02
2,358,212,192,1,3,1,3,P02
2,359,450,380,1,3,1,3,P02
2,360,410,19,1,1,1,3,P02
2,361,247,386,1,2,1,3,P02
2,362,133,489,1,1,1,3,P02
2,363,284,248,1,1,1,3,P02
2,364,242,218,1,1,1,3,P02
2,365,754,194,2,1,1,3,P02
2,366,247,261,1,6,1,3,P02
2,367,362,184,1,1,1,3,P02
2,368,208,325,1,2,1,3,P02
2,369,127,774,1,3,1,3,P02
2,370,221,589,1,1,1,3,P02
2,371,218,253,1,1,1,3,P02
2,372,287,322,2,1,1,3,P02
2,373,88,797,1,2,1,3,P02
2,374,222,679,1,1,1,3,P02
2,375,196,266,1,1,1,3,P02
2,376,192,321,1,1,1,3,P02
2,377,562,94,1,1,1,3,P02
2,378,726,29,1,1,1,3,P02
2,379,167,554,1,7,1,3,P02
2,380,243,681,1,1,1,3,P02
2,381,50,804,1,5,1,3,P02
2,382,511,443,1,2,1,3,P02
2,383,315,87,1,1,1,3,P02
2,384,383,120,1,1,1,3,P02
2,385,309,594,1,2,1,3,P02
2,386,194,427,1,1,1,3,P02
2,387,55,553,1,3,1,3,P02
2,388,460,358,1,3,1,3,P02
2,389,633,137,1,1,1,3,P02
2,390,784,77,1,1,1,3,P02
2,391,302,153,1,1,1,3,P02
2,392,655,149,1,1,1,3,P02
2,393,252,246,1,1,1,3,P02
2,394,233,427,1,5,1,3,P02
2,395,190,597,1,3,1,3,P02
2,396,166,687,1,2,1,3,P02
2,397,149,636,1,3,1,3,P02
2,398,703,194,2,1,1,3,P02
2,399,388,565,1,3,1,3,P02
2,400,165,820,1,2,1,3,P02
2,401,302,648,1,2,1,3,P02
2,402,208,215,1,1,1,3,P02
2,403,352,470,1,1,1,3,P02
2,404,85,386,1,1,1,3,P02
2,405,219,511,1,1,1,3,P02
2,406,349,378,1,2,1,3,P02
2,407,291,397,1,1,1,3,P02
2,408,731,267,1,2,1,3,P02
2,409,457,127,1,1,1,3,P02
2,410,412,528,1,3,1,3,P02
2,411,624,65,4,1,1,3,P02
2,412,560,179,2,1,1,3,P02
2,413,419,480,1,1,1,3,P02
2,414,203,262,1,4,1,3,P02
2,415,478,436,1,1,1,3,P02
2,416,195,356,1,5,1,3,P02
2,417,263,533,1,4,1,3,P02
2,418,606,386,1,3,1,3,P02
2,419,47,397,1,1,1,3,P02
2,420,793,195,2,1,1,3,P02
2,421,375,189,1,1,1,3,P02
2,422,493,437,1,1,1,3,P02
2,423,403,407,1,1,1,3,P02
2,424,284,537,1,4,1,3,P02
2,425,803,25,2,1,1,3,P02
2,426,465,260,1,1,1,3,P02
2,427,486,221,2,1,1,3,P02
2,428,317,576,1,1,1,3,P02
2,429,231,180,1,2,1,3,P02
2,430,571,210,1,1,1,3,P02
2,431,229,366,1,1,1,3,P02
2,432,361,98,2,1,1,3,P02
2,433,421,31,1,1,1,3,P02
2,434,521,316,1,1,1,3,P02
2,435,327,217,1,4,1,3,P02
2,436,32,386,1,1,1,3,P02
2,437,107,636,1,1,1,3,P02
2,438,573,373,1,1,1,3,P02
2,439,79,583,1,1,1,3,P02
2,440,415,235,2,1,1,3,P02
2,441,238,363,2,2,1,3,P02
2,442,500,332,1,2,1,3,P02
2,443,504,232,1,1,1,3,P02
2,444,179,556,1,1,1,3,P02
2,445,174,236,1,4,1,3,P02
2,446,208,215,1,1,1,3,P02
2,447,337,552,2,2,1,3,P02
2,448,283,648,1,3,1,3,P02
2,449,43,507,1,3,1,3,P02
2,450,299,262,1,2,1,3,P02
2,451,164,833,1,1,1,3,P02
2,452,70,660,1,2,1,3,P02
2,453,285,115,1,3,1,3,P02
2,454,64,557,1,3,1,3,P02
2,455,722,191,2,1,1,3,P02
2,456,31,485,1,1,1,3,P02
2,457,31,372,1,2,1,3,P02
2,458,110,496,1,2,1,3,P02
2,459,764,186,1,1,1,3,P02
2,460,287,507,1,3,1,3,P02
2,461,350,281,1,1,1,3,P02
2,462,373,418,1,2,1,3,P02
2,463,303,179,2,2,1,3,P02
2,464,238,458,1,3,1,3,P02
2,465,268,150,2,1,1,3,P02
2,466,141,407,1,3,1,3,P02
2,467,403,87,2,1,1,3,P02
2,468,298,225,1,1,1,3,P02
